HDR,ROLLING SYSTEM DEMAND
VD,20200301005500,26720
VD,20200301010000,26875
VD,20200301010500,26754
VD,20200301011000,26742
VD,20200301011500,26690
VD,20200301012000,26656
VD,20200301012500,26547
VD,20200301013000,26525
VD,20200301013500,26381
VD,20200301014000,26237
VD,20200301014500,26009
VD,20200301015000,25971
VD,20200301015500,25926
VD,20200301020000,25561
VD,20200301020500,25463
VD,20200301021000,25432
VD,20200301021500,25441
VD,20200301022000,25477
VD,20200301022500,25441
VD,20200301023000,25368
VD,20200301023500,25438
VD,20200301024000,25389
VD,20200301024500,25368
VD,20200301025000,25292
VD,20200301025500,25221
VD,20200301030000,25216
VD,20200301030500,25064
VD,20200301031000,24997
VD,20200301031500,24887
VD,20200301032000,24792
VD,20200301032500,24728
VD,20200301033000,24636
VD,20200301033500,24522
VD,20200301034000,24537
VD,20200301034500,24564
VD,20200301035000,24561
VD,20200301035500,24556
VD,20200301040000,24422
VD,20200301040500,24293
VD,20200301041000,24238
VD,20200301041500,24197
VD,20200301042000,24195
VD,20200301042500,24184
VD,20200301043000,24160
VD,20200301043500,24213
VD,20200301044000,24196
VD,20200301044500,24180
VD,20200301045000,24297
VD,20200301045500,24373
VD,20200301050000,24380
VD,20200301050500,24316
VD,20200301051000,24352
VD,20200301051500,24340
VD,20200301052000,24325
VD,20200301052500,24312
VD,20200301053000,24326
VD,20200301053500,24386
VD,20200301054000,24411
VD,20200301054500,24403
VD,20200301055000,24485
VD,20200301055500,24599
VD,20200301060000,24678
VD,20200301060500,24894
VD,20200301061000,24906
VD,20200301061500,24940
VD,20200301062000,24967
VD,20200301062500,25064
VD,20200301063000,25118
VD,20200301063500,25267
VD,20200301064000,25327
VD,20200301064500,25313
VD,20200301065000,25323
VD,20200301065500,25297
VD,20200301070000,25246
VD,20200301070500,25526
VD,20200301071000,25662
VD,20200301071500,25675
VD,20200301072000,25673
VD,20200301072500,25731
VD,20200301073000,25715
VD,20200301073500,25642
VD,20200301074000,25677
VD,20200301074500,25775
VD,20200301075000,25882
VD,20200301075500,25915
VD,20200301080000,25797
VD,20200301080500,25732
VD,20200301081000,25787
VD,20200301081500,25796
VD,20200301082000,25854
VD,20200301082500,25906
VD,20200301083000,25979
VD,20200301083500,26010
VD,20200301084000,26081
VD,20200301084500,25971
VD,20200301085000,26058
VD,20200301085500,26227
VD,20200301090000,26282
VD,20200301090500,26581
VD,20200301091000,26867
VD,20200301091500,26822
VD,20200301092000,26780
VD,20200301092500,26749
VD,20200301093000,26712
VD,20200301093500,26629
VD,20200301094000,26765
VD,20200301094500,26857
VD,20200301095000,26978
VD,20200301095500,27010
VD,20200301100000,27035
VD,20200301100500,27173
VD,20200301101000,27275
VD,20200301101500,27416
VD,20200301102000,27509
VD,20200301102500,27542
VD,20200301103000,27550
VD,20200301103500,27549
VD,20200301104000,27451
VD,20200301104500,27385
VD,20200301105000,27373
VD,20200301105500,27344
VD,20200301110000,27278
VD,20200301110500,27331
VD,20200301111000,27262
VD,20200301111500,27264
VD,20200301112000,27330
VD,20200301112500,27416
VD,20200301113000,27525
VD,20200301113500,27558
VD,20200301114000,27573
VD,20200301114500,27591
VD,20200301115000,27679
VD,20200301115500,27618
VD,20200301120000,27617
VD,20200301120500,27838
VD,20200301121000,27844
VD,20200301121500,27842
VD,20200301122000,27990
VD,20200301122500,28178
VD,20200301123000,28245
VD,20200301123500,28272
VD,20200301124000,28293
VD,20200301124500,28274
VD,20200301125000,28270
VD,20200301125500,28231
VD,20200301130000,28165
VD,20200301130500,27957
VD,20200301131000,27917
VD,20200301131500,27910
VD,20200301132000,28080
VD,20200301132500,28117
VD,20200301133000,28120
VD,20200301133500,28155
VD,20200301134000,28156
VD,20200301134500,28087
VD,20200301135000,28013
VD,20200301135500,27963
VD,20200301140000,27981
VD,20200301140500,28291
VD,20200301141000,28259
VD,20200301141500,28272
VD,20200301142000,28307
VD,20200301142500,28192
VD,20200301143000,28282
VD,20200301143500,28418
VD,20200301144000,28438
VD,20200301144500,28400
VD,20200301145000,28410
VD,20200301145500,28554
VD,20200301150000,28609
VD,20200301150500,28825
VD,20200301151000,28960
VD,20200301151500,29153
VD,20200301152000,29233
VD,20200301152500,29379
VD,20200301153000,29457
VD,20200301153500,29579
VD,20200301154000,29880
VD,20200301154500,30330
VD,20200301155000,30384
VD,20200301155500,30623
VD,20200301160000,31008
VD,20200301160500,31446
VD,20200301161000,31747
VD,20200301161500,31928
VD,20200301162000,32199
VD,20200301162500,32639
VD,20200301163000,33036
VD,20200301163500,33383
VD,20200301164000,33613
VD,20200301164500,33897
VD,20200301165000,34261
VD,20200301165500,34666
VD,20200301170000,35150
VD,20200301170500,35549
VD,20200301171000,35896
VD,20200301171500,36277
VD,20200301172000,36333
VD,20200301172500,36513
VD,20200301173000,36614
VD,20200301173500,36847
VD,20200301174000,36918
VD,20200301174500,37177
VD,20200301175000,37640
VD,20200301175500,37789
VD,20200301180000,38037
VD,20200301180500,38543
VD,20200301181000,38675
VD,20200301181500,38901
VD,20200301182000,38920
VD,20200301182500,38945
VD,20200301183000,38976
VD,20200301183500,38993
VD,20200301184000,39023
VD,20200301184500,38882
VD,20200301185000,38754
VD,20200301185500,38707
VD,20200301190000,38477
VD,20200301190500,38504
VD,20200301191000,38720
VD,20200301191500,38579
VD,20200301192000,38415
VD,20200301192500,38500
VD,20200301193000,38336
VD,20200301193500,38266
VD,20200301194000,38087
VD,20200301194500,37592
VD,20200301195000,37507
VD,20200301195500,37392
VD,20200301200000,37146
VD,20200301200500,37062
VD,20200301201000,37121
VD,20200301201500,36982
VD,20200301202000,36802
VD,20200301202500,36614
VD,20200301203000,36425
VD,20200301203500,36198
VD,20200301204000,35972
VD,20200301204500,35678
VD,20200301205000,35498
VD,20200301205500,35193
VD,20200301210000,34941
VD,20200301210500,34631
VD,20200301211000,34311
VD,20200301211500,33961
VD,20200301212000,33650
VD,20200301212500,33328
VD,20200301213000,33001
VD,20200301213500,32780
VD,20200301214000,32556
VD,20200301214500,32255
VD,20200301215000,31989
VD,20200301215500,31789
VD,20200301220000,31724
VD,20200301220500,31516
VD,20200301221000,31392
VD,20200301221500,30956
VD,20200301222000,30517
VD,20200301222500,30050
VD,20200301223000,29702
VD,20200301223500,29660
VD,20200301224000,29664
VD,20200301224500,29284
VD,20200301225000,28848
VD,20200301225500,28617
VD,20200301230000,28300
VD,20200301230500,27943
VD,20200301231000,27885
VD,20200301231500,27671
VD,20200301232000,27548
VD,20200301232500,27392
VD,20200301233000,27101
VD,20200301233500,27002
VD,20200301234000,26978
VD,20200301234500,26915
VD,20200301235000,26867
VD,20200301235500,26767
FTR,1440
